route_id,service_id,trip_id,trip_headsign
T4,S,T4-S-450-47400,Bielawy - peron 1
T4,S,T4-S-450-48600,Bielawy - peron 1
T4,S,T4-S-450-49800,Bielawy - peron 1
T4,S,T4-S-450-51000,Bielawy - peron 1
T4,S,T4-S-450-52200,Bielawy - peron 1
T4,S,T4-S-450-53400,Bielawy - peron 1
T4,S,T4-S-450-54600,Bielawy - peron 1
T4,S,T4-S-450-55800,Bielawy - peron 1
T4,S,T4-S-450-57000,Bielawy - peron 1
T4,S,T4-S-450-58200,Bielawy - peron 1
T4,S,T4-S-450-59400,Bielawy - peron 1
T4,S,T4-S-450-60600,Bielawy - peron 1
T4,S,T4-S-450-61800,Bielawy - peron 1
T4,S,T4-S-450-63000,Bielawy - peron 1
T4,S,T4-S-450-64200,Bielawy - peron 1
T4,S,T4-S-450-65400,Bielawy - peron 1
T4,S,T4-S-450-66600,Bielawy - peron 1
T4,S,T4-S-450-67800,Bielawy - peron 1
T4,S,T4-S-450-69000,Bielawy - peron 1
T4,S,T4-S-450-70200,Bielawy - peron 1
T4,S,T4-S-450-71400,Bielawy - peron 1
T4,S,T4-S-450-72600,Bielawy - peron 1
T4,S,T4-S-450-73800,Bielawy - peron 1
T4,S,T4-S-450-75000,Bielawy - peron 1
T4,S,T4-S-450-76200,Bielawy - peron 1
T4,S,T4-S-450-77760,Bielawy - peron 1
T4,S,T4-S-450-79560,Bielawy - peron 1
T4,S,T4-S-450-81360,Bielawy - peron 1
T4,F,T4-F-450-16500,Bielawy - peron 1
T4,F,T4-F-450-17220,Bielawy - peron 1
T4,F,T4-F-450-18660,Bielawy - peron 1
T4,F,T4-F-450-19560,Bielawy - peron 1
T4,F,T4-F-450-20880,Bielawy - peron 1
T4,F,T4-F-450-22080,Bielawy - peron 1
T4,F,T4-F-450-23280,Bielawy - peron 1
T4,F,T4-F-450-24480,Bielawy - peron 1
T4,F,T4-F-450-25680,Bielawy - peron 1
T4,F,T4-F-450-26880,Bielawy - peron 1
T4,F,T4-F-450-28080,Bielawy - peron 1
T4,F,T4-F-450-29280,Bielawy - peron 1
T4,F,T4-F-450-30480,Bielawy - peron 1
T4,F,T4-F-450-31800,Bielawy - peron 1
T4,F,T4-F-450-33060,Bielawy - peron 1
T4,F,T4-F-450-34260,Bielawy - peron 1
T4,F,T4-F-450-35460,Bielawy - peron 1
T4,F,T4-F-450-36660,Bielawy - peron 1
T4,F,T4-F-450-37860,Bielawy - peron 1
T4,F,T4-F-450-39060,Bielawy - peron 1
T4,F,T4-F-450-40260,Bielawy - peron 1
T4,F,T4-F-450-41460,Bielawy - peron 1
T4,F,T4-F-450-42660,Bielawy - peron 1
T4,F,T4-F-450-43860,Bielawy - peron 1
T4,F,T4-F-450-45060,Bielawy - peron 1
T4,F,T4-F-450-46260,Bielawy - peron 1
T4,F,T4-F-450-47460,Bielawy - peron 1
T4,F,T4-F-450-48480,Bielawy - peron 1
T4,F,T4-F-450-49680,Bielawy - peron 1
T4,F,T4-F-450-50880,Bielawy - peron 1
T4,F,T4-F-450-52080,Bielawy - peron 1
T4,F,T4-F-450-53280,Bielawy - peron 1
T4,F,T4-F-450-54480,Bielawy - peron 1
T4,F,T4-F-450-55680,Bielawy - peron 1
T4,F,T4-F-450-56880,Bielawy - peron 1
T4,F,T4-F-450-58080,Bielawy - peron 1
T4,F,T4-F-450-59280,Bielawy - peron 1
T4,F,T4-F-450-60600,Bielawy - peron 1
T4,F,T4-F-450-61860,Bielawy - peron 1
T4,F,T4-F-450-63060,Bielawy - peron 1
T4,F,T4-F-450-64200,Bielawy - peron 1
T4,F,T4-F-450-65520,Bielawy - peron 1
T4,F,T4-F-450-66600,Bielawy - peron 1
T4,F,T4-F-450-67800,Bielawy - peron 1
T4,F,T4-F-450-69000,Bielawy - peron 1
T4,F,T4-F-450-70200,Bielawy - peron 1
T4,F,T4-F-450-71400,Bielawy - peron 1
T4,F,T4-F-450-72600,Bielawy - peron 1
T4,F,T4-F-450-73800,Bielawy - peron 1
T4,F,T4-F-450-75000,Bielawy - peron 1
T4,F,T4-F-450-76200,Bielawy - peron 1
T4,F,T4-F-450-77760,Bielawy - peron 1
T4,F,T4-F-450-79560,Bielawy - peron 1
T4,F,T4-F-450-81360,Bielawy - peron 1
T4,R,T4-R-450-16500,Bielawy - peron 1
T4,R,T4-R-450-17220,Bielawy - peron 1
T4,R,T4-R-450-18660,Bielawy - peron 1
T4,R,T4-R-450-19560,Bielawy - peron 1
T4,R,T4-R-450-20280,Bielawy - peron 1
T4,R,T4-R-450-20880,Bielawy - peron 1
T4,R,T4-R-450-21480,Bielawy - peron 1
T4,R,T4-R-450-22080,Bielawy - peron 1
T4,R,T4-R-450-22680,Bielawy - peron 1
T4,R,T4-R-450-23280,Bielawy - peron 1
T4,R,T4-R-450-23880,Bielawy - peron 1
T4,R,T4-R-450-24480,Bielawy - peron 1
T4,R,T4-R-450-25080,Bielawy - peron 1
T4,R,T4-R-450-25680,Bielawy - peron 1
T4,R,T4-R-450-26280,Bielawy - peron 1
T4,R,T4-R-450-26880,Bielawy - peron 1
T4,R,T4-R-450-27480,Bielawy - peron 1
T4,R,T4-R-450-28080,Bielawy - peron 1
T4,R,T4-R-450-28680,Bielawy - peron 1
T4,R,T4-R-450-29280,Bielawy - peron 1
T4,R,T4-R-450-29880,Bielawy - peron 1
T4,R,T4-R-450-30480,Bielawy - peron 1
T4,R,T4-R-450-31080,Bielawy - peron 1
T4,R,T4-R-450-31800,Bielawy - peron 1
T4,R,T4-R-450-32460,Bielawy - peron 1
T4,R,T4-R-450-33060,Bielawy - peron 1
T4,R,T4-R-450-33660,Bielawy - peron 1
T4,R,T4-R-450-34260,Bielawy - peron 1
T4,R,T4-R-450-34860,Bielawy - peron 1
T4,R,T4-R-450-35460,Bielawy - peron 1
T4,R,T4-R-450-36060,Bielawy - peron 1
T4,R,T4-R-450-36660,Bielawy - peron 1
T4,R,T4-R-450-37260,Bielawy - peron 1
T4,R,T4-R-450-37860,Bielawy - peron 1
T4,R,T4-R-450-38460,Bielawy - peron 1
T4,R,T4-R-450-39060,Bielawy - peron 1
T4,R,T4-R-450-39660,Bielawy - peron 1
T4,R,T4-R-450-40260,Bielawy - peron 1
T4,R,T4-R-450-40860,Bielawy - peron 1
T4,R,T4-R-450-41460,Bielawy - peron 1
T4,R,T4-R-450-42060,Bielawy - peron 1
T4,R,T4-R-450-42660,Bielawy - peron 1
T4,R,T4-R-450-43260,Bielawy - peron 1
T4,R,T4-R-450-43860,Bielawy - peron 1
T4,R,T4-R-450-44460,Bielawy - peron 1
T4,R,T4-R-450-45060,Bielawy - peron 1
T4,R,T4-R-450-45660,Bielawy - peron 1
T4,R,T4-R-450-46260,Bielawy - peron 1
T4,R,T4-R-450-46800,Bielawy - peron 1
T4,R,T4-R-450-47280,Bielawy - peron 1
T4,R,T4-R-450-47880,Bielawy - peron 1
T4,R,T4-R-450-48480,Bielawy - peron 1
T4,R,T4-R-450-49080,Bielawy - peron 1
T4,R,T4-R-450-49680,Bielawy - peron 1
T4,R,T4-R-450-50280,Bielawy - peron 1
T4,R,T4-R-450-50880,Bielawy - peron 1
T4,R,T4-R-450-51480,Bielawy - peron 1
T4,R,T4-R-450-52080,Bielawy - peron 1
T4,R,T4-R-450-52680,Bielawy - peron 1
T4,R,T4-R-450-53280,Bielawy - peron 1
T4,R,T4-R-450-53880,Bielawy - peron 1
T4,R,T4-R-450-54480,Bielawy - peron 1
T4,R,T4-R-450-55080,Bielawy - peron 1
T4,R,T4-R-450-55680,Bielawy - peron 1
T4,R,T4-R-450-56280,Bielawy - peron 1
T4,R,T4-R-450-56880,Bielawy - peron 1
T4,R,T4-R-450-57480,Bielawy - peron 1
T4,R,T4-R-450-58080,Bielawy - peron 1
T4,R,T4-R-450-58680,Bielawy - peron 1
T4,R,T4-R-450-59280,Bielawy - peron 1
T4,R,T4-R-450-59880,Bielawy - peron 1
T4,R,T4-R-450-60600,Bielawy - peron 1
T4,R,T4-R-450-61260,Bielawy - peron 1
T4,R,T4-R-450-61860,Bielawy - peron 1
T4,R,T4-R-450-62460,Bielawy - peron 1
T4,R,T4-R-450-63060,Bielawy - peron 1
T4,R,T4-R-450-64200,Bielawy - peron 1
T4,R,T4-R-450-65400,Bielawy - peron 1
T4,R,T4-R-450-66600,Bielawy - peron 1
T4,R,T4-R-450-67800,Bielawy - peron 1
T4,R,T4-R-450-69000,Bielawy - peron 1
T4,R,T4-R-450-70200,Bielawy - peron 1
T4,R,T4-R-450-71400,Bielawy - peron 1
T4,R,T4-R-450-72600,Bielawy - peron 1
T4,R,T4-R-450-73800,Bielawy - peron 1
T4,R,T4-R-450-75000,Bielawy - peron 1
T4,R,T4-R-450-76200,Bielawy - peron 1
T4,R,T4-R-450-77760,Bielawy - peron 1
T4,R,T4-R-450-79560,Bielawy - peron 1
T4,R,T4-R-450-81360,Bielawy - peron 1
T4,N,T4-N-451-19560,Babia Wieś
T4,N,T4-N-451-21300,Babia Wieś
T4,N,T4-N-451-23100,Babia Wieś
T4,N,T4-N-451-24900,Babia Wieś
T4,N,T4-N-451-26700,Babia Wieś
T4,N,T4-N-451-28140,Babia Wieś
T4,N,T4-N-451-29340,Babia Wieś
T4,N,T4-N-451-30540,Babia Wieś
T4,N,T4-N-451-31140,Babia Wieś
T4,N,T4-N-451-32340,Babia Wieś
T4,N,T4-N-451-33540,Babia Wieś
T4,N,T4-N-451-34740,Babia Wieś
T4,N,T4-N-451-35940,Babia Wieś
T4,N,T4-N-451-37140,Babia Wieś
T4,N,T4-N-451-38340,Babia Wieś
T4,N,T4-N-451-39540,Babia Wieś
T4,N,T4-N-451-40740,Babia Wieś
T4,N,T4-N-451-41940,Babia Wieś
T4,N,T4-N-451-43140,Babia Wieś
T4,N,T4-N-451-44340,Babia Wieś
T4,N,T4-N-451-45540,Babia Wieś
T4,N,T4-N-451-46740,Babia Wieś
T4,N,T4-N-451-47940,Babia Wieś
T4,N,T4-N-451-49140,Babia Wieś
T4,N,T4-N-451-50340,Babia Wieś
T4,N,T4-N-451-51540,Babia Wieś
T4,N,T4-N-451-52740,Babia Wieś
T4,N,T4-N-451-53940,Babia Wieś
T4,N,T4-N-451-55140,Babia Wieś
T4,N,T4-N-451-56340,Babia Wieś
T4,N,T4-N-451-57540,Babia Wieś
T4,N,T4-N-451-58740,Babia Wieś
T4,N,T4-N-451-59940,Babia Wieś
T4,N,T4-N-451-61140,Babia Wieś
T4,N,T4-N-451-62340,Babia Wieś
T4,N,T4-N-451-63540,Babia Wieś
T4,N,T4-N-451-64740,Babia Wieś
T4,N,T4-N-451-65940,Babia Wieś
T4,N,T4-N-451-67140,Babia Wieś
T4,N,T4-N-451-68940,Babia Wieś
T4,N,T4-N-451-70140,Babia Wieś
T4,N,T4-N-451-71340,Babia Wieś
T4,N,T4-N-451-72540,Babia Wieś
T4,N,T4-N-451-73740,Babia Wieś
T4,N,T4-N-451-74940,Babia Wieś
T4,N,T4-N-451-76140,Babia Wieś
T4,N,T4-N-451-77340,Babia Wieś
T4,N,T4-N-451-78900,Babia Wieś
T4,N,T4-N-451-80700,Babia Wieś
T4,N,T4-N-451-82740,Babia Wieś
T4,S,T4-S-451-17820,Babia Wieś
T4,S,T4-S-451-19560,Babia Wieś
T4,S,T4-S-451-20940,Babia Wieś
T4,S,T4-S-451-22140,Babia Wieś
T4,S,T4-S-451-23340,Babia Wieś
T4,S,T4-S-451-24540,Babia Wieś
T4,S,T4-S-451-25740,Babia Wieś
T4,S,T4-S-451-26940,Babia Wieś
T4,S,T4-S-451-28140,Babia Wieś
T4,S,T4-S-451-29340,Babia Wieś
T4,S,T4-S-451-30240,Babia Wieś
T4,S,T4-S-451-31140,Babia Wieś
T4,S,T4-S-451-32340,Babia Wieś
T4,S,T4-S-451-33540,Babia Wieś
T4,S,T4-S-451-34740,Babia Wieś
T4,S,T4-S-451-35940,Babia Wieś
T4,S,T4-S-451-37140,Babia Wieś
T4,S,T4-S-451-38340,Babia Wieś
T4,S,T4-S-451-39540,Babia Wieś
T4,S,T4-S-451-40740,Babia Wieś
T4,S,T4-S-451-41940,Babia Wieś
T4,S,T4-S-451-43140,Babia Wieś
T4,S,T4-S-451-44340,Babia Wieś
T4,S,T4-S-451-45540,Babia Wieś
T4,S,T4-S-451-46740,Babia Wieś
T4,S,T4-S-451-47940,Babia Wieś
T4,S,T4-S-451-49140,Babia Wieś
T4,S,T4-S-451-50340,Babia Wieś
T4,S,T4-S-451-51540,Babia Wieś
T4,S,T4-S-451-52740,Babia Wieś
T4,S,T4-S-451-53940,Babia Wieś
T4,S,T4-S-451-55140,Babia Wieś
T4,S,T4-S-451-56340,Babia Wieś
T4,S,T4-S-451-57540,Babia Wieś
T4,S,T4-S-451-58740,Babia Wieś
T4,S,T4-S-451-59940,Babia Wieś
T4,S,T4-S-451-61140,Babia Wieś
T4,S,T4-S-451-62340,Babia Wieś
T4,S,T4-S-451-63540,Babia Wieś
T4,S,T4-S-451-64740,Babia Wieś
T4,S,T4-S-451-65940,Babia Wieś
T4,S,T4-S-451-67140,Babia Wieś
T4,S,T4-S-451-68940,Babia Wieś
T4,S,T4-S-451-70140,Babia Wieś
T4,S,T4-S-451-71340,Babia Wieś
T4,S,T4-S-451-72540,Babia Wieś
T4,S,T4-S-451-73740,Babia Wieś
T4,S,T4-S-451-74940,Babia Wieś
T4,S,T4-S-451-76140,Babia Wieś
T4,S,T4-S-451-77340,Babia Wieś
T4,S,T4-S-451-78900,Babia Wieś
T4,S,T4-S-451-80700,Babia Wieś
T4,S,T4-S-451-82740,Babia Wieś
T4,F,T4-F-451-17820,Babia Wieś
T4,F,T4-F-451-19320,Babia Wieś
T4,F,T4-F-451-20400,Babia Wieś
T4,F,T4-F-451-21360,Babia Wieś
T4,F,T4-F-451-22560,Babia Wieś
T4,F,T4-F-451-23760,Babia Wieś
T4,F,T4-F-451-24960,Babia Wieś
T4,F,T4-F-451-26160,Babia Wieś
T4,F,T4-F-451-27360,Babia Wieś
T4,F,T4-F-451-28560,Babia Wieś
T4,F,T4-F-451-29760,Babia Wieś
T4,F,T4-F-451-31080,Babia Wieś
T4,F,T4-F-451-32280,Babia Wieś
T4,F,T4-F-451-33480,Babia Wieś
T4,F,T4-F-451-34680,Babia Wieś
T4,F,T4-F-451-35880,Babia Wieś
T4,F,T4-F-451-37080,Babia Wieś
T4,F,T4-F-451-38280,Babia Wieś
T4,F,T4-F-451-39480,Babia Wieś
T4,F,T4-F-451-40680,Babia Wieś
T4,F,T4-F-451-41880,Babia Wieś
T4,F,T4-F-451-43080,Babia Wieś
T4,F,T4-F-451-44280,Babia Wieś
T4,F,T4-F-451-45480,Babia Wieś
T4,F,T4-F-451-46560,Babia Wieś
T4,F,T4-F-451-47760,Babia Wieś
T4,F,T4-F-451-48960,Babia Wieś
T4,F,T4-F-451-50160,Babia Wieś
T4,F,T4-F-451-51360,Babia Wieś
T4,F,T4-F-451-52560,Babia Wieś
T4,F,T4-F-451-53760,Babia Wieś
T4,F,T4-F-451-54960,Babia Wieś
T4,F,T4-F-451-56160,Babia Wieś
T4,F,T4-F-451-57360,Babia Wieś
T4,F,T4-F-451-58560,Babia Wieś
T4,F,T4-F-451-59760,Babia Wieś
T4,F,T4-F-451-60960,Babia Wieś
T4,F,T4-F-451-62280,Babia Wieś
T4,F,T4-F-451-63540,Babia Wieś
T4,F,T4-F-451-64740,Babia Wieś
T4,F,T4-F-451-65940,Babia Wieś
T4,F,T4-F-451-67140,Babia Wieś
T4,F,T4-F-451-68040,Babia Wieś
T4,F,T4-F-451-68940,Babia Wieś
T4,F,T4-F-451-70140,Babia Wieś
T4,F,T4-F-451-71340,Babia Wieś
T4,F,T4-F-451-72540,Babia Wieś
T4,F,T4-F-451-73740,Babia Wieś
T4,F,T4-F-451-74940,Babia Wieś
T4,F,T4-F-451-76140,Babia Wieś
T4,F,T4-F-451-77340,Babia Wieś
